comp,compID_num,comp_name_simple,comp_name_full,specie.A,specie.B1,specie.B2,specie.X,element.A,element.B1,element.B2,element.X,r_ionic.A,r_ionic.B1,r_ionic.B2,r_ionic.X,oct_factor,oct_mismatch,gen_t_factor,geom_stable,broken_condition,tau_factor,block.B1,row.B1,inputcharge.B1,block.B2,row.B2,inputcharge.B2,used_lobbasis,used_lobbasis_func,block_pairing,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type,lattice_a_primitive,lattice_a_conventional,distance_B1_X,distance_B1_A,size_Oh_B1,distance_B2_X,distance_B2_A,size_Oh_B2,calc_oct_mismatch,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts,popdiff.total,popdiff.B1,popdiff.B2,charge.B1,charge.B2,charge.A,charge.X,charge.total,charge.balanced,Icohp.B1.sum,Icohp.B1.avg,Icohp.B1.avg_spinup,Icohp.B1.avg_spindown,Icohp.B1.x_avg,Icohp.B1.x_spinup,Icohp.B1.x_spindown,Icohp.B1.y_avg,Icohp.B1.y_spinup,Icohp.B1.y_spindown,Icohp.B1.z_avg,Icohp.B1.z_spinup,Icohp.B1.z_spindown,Icobi.B1.sum,Icobi.B1.avg,Icobi.B1.avg_spinup,Icobi.B1.avg_spindown,Icobi.B1.x_avg,Icobi.B1.x_spinup,Icobi.B1.x_spindown,Icobi.B1.y_avg,Icobi.B1.y_spinup,Icobi.B1.y_spindown,Icobi.B1.z_avg,Icobi.B1.z_spinup,Icobi.B1.z_spindown,Icohp.B1.axial_asym_index,Icohp.B1.directional_asym_index,Icobi.B1.axial_asym_index,Icobi.B1.directional_asym_index,Icohp.B2.sum,Icohp.B2.avg,Icohp.B2.avg_spinup,Icohp.B2.avg_spindown,Icohp.B2.x_avg,Icohp.B2.x_spinup,Icohp.B2.x_spindown,Icohp.B2.y_avg,Icohp.B2.y_spinup,Icohp.B2.y_spindown,Icohp.B2.z_avg,Icohp.B2.z_spinup,Icohp.B2.z_spindown,Icobi.B2.sum,Icobi.B2.avg,Icobi.B2.avg_spinup,Icobi.B2.avg_spindown,Icobi.B2.x_avg,Icobi.B2.x_spinup,Icobi.B2.x_spindown,Icobi.B2.y_avg,Icobi.B2.y_spinup,Icobi.B2.y_spindown,Icobi.B2.z_avg,Icobi.B2.z_spinup,Icobi.B2.z_spindown,Icohp.B2.axial_asym_index,Icohp.B2.directional_asym_index,Icobi.B2.axial_asym_index,Icobi.B2.directional_asym_index,MadelungEnergy,SitePotential.B1,SitePotential.B2,vbmsite,cbmsite,vbmorbital,vbmorbchar,vbmorborder,vbmorbcontr,cbmorbital,cbmorbchar,cbmorborder,cbmorbcontr,transition_sites,transition_bands,el_set,in_sim_list
1011_CsCaYbCl,1011,CsCaYbCl,Cs2CaYbCl6,Cs+,Ca2+,Yb2+,Cl-,Cs,Ca,Yb,Cl,188.0,100.0,102.0,181.0,0.5580110497237569,0.005524861878453,0.9252538368745804,True,,3.787929666055059,s,4,2,f,6.0,2,basisset0,"{'Ca': ' 3p 3s 4s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-3.00618,0.02202,3.0282,0.0,,,,0.0,0.0122866576756731,5s,s,5.0,0.007963008483866,0.0,,,,0.0,0.3424904166196079,4s,s,4.0,0.3402754432936267,0.9918547546420768,4f,f,4.0,0.9916314862568816,0.4025458241707138,6s,s,6.0,0.3921787214630073,0.0,,,,0.0,0.242658942384562,3s,s,3.0,0.1396558176821395,1.0,1.0,False,semiconductor,7.457746524661829,10.546846279917574,2.6873697215330568,4.5669184041090105,5.3747394430661135,2.58605341842573,4.5669184041090105,5.17210683685146,0.027988,1.05,True,0.0,0.0,0.0,0.0,0.0,1.5,1.45,1.02,-0.83,0.01,True,-6.14369,-1.0239483333333337,-0.5119783333333333,-0.5119699999999999,-1.022995,-0.511655,-0.5113399999999999,-1.025375,-0.5121249999999999,-0.51325,-1.023475,-0.5121549999999999,-0.51132,0.68084,0.1134733333333333,0.0567333333333333,0.0567399999999999,0.113405,0.056705,0.0567,0.113575,0.05677,0.0568049999999999,0.11344,0.056725,0.056715,0.0008171138723167,0.002324336026069,0.0001928586241772,0.0014981493449268,-7.12123,-1.1868716666666663,-0.5935266666666666,-0.593345,-1.1868150000000002,-0.5936,-0.593215,-1.187225,-0.59363,-0.5935950000000001,-1.186575,-0.59335,-0.593225,0.72458,0.1207633333333333,0.0603866666666666,0.0603766666666666,0.12076,0.0603999999999999,0.06036,0.12079,0.06039,0.0603999999999999,0.12074,0.06037,0.06037,0.0012044502973797,0.0005476581994964,0.0001837270591484,0.0004140329570233,-44.3,-12.73,-13.33,B2,B2,4f,f,4.0,0.9916314862568816,6s,s,6.0,0.3921787214630073,B-B,f-s,"{'Cl', 'Yb', 'Ca'}",True
1012_CsNaPuCl,1012,CsNaPuCl,Cs2NaPuCl6,Cs+,Na+,Pu3+,Cl-,Cs,Na,Pu,Cl,188.0,102.0,100.0,181.0,0.5580110497237569,0.005524861878453,0.9252538368745804,True,,3.787929666055059,s,3,1,f,7.0,3,basisset0,"{'Na': ' 2p 3s', 'Pu': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-3.52946,0.01096,3.54042,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9151913546252424,5f,f,5.0,0.9142729362463792,0.9527750592869106,5f,f,5.0,0.948187808042983,0.0843403017038628,3p,p,3.0,0.0835871995287324,0.0465781295736663,3p,p,3.0,0.0438463088605946,1.0,1.0,False,semiconductor,7.606089128012091,10.756634401453248,2.71691137573735,4.6577593254400655,5.4338227514747,2.6614058249892736,4.6577593254400655,5.322811649978547,0.015333,0.73,True,0.0,0.0,4.98,0.0,5.08,0.6,0.52,1.02,-0.5233333333333333,0.02,True,-5.11724,-0.8528733333333333,-0.425905,-0.4269683333333333,-0.85368,-0.427025,-0.426655,-0.85248,-0.42536,-0.42712,-0.85246,-0.42533,-0.42713,0.5783900000000001,0.0963983333333333,0.04815,0.0482483333333333,0.09675,0.0484249999999999,0.048325,0.096225,0.048015,0.04821,0.09622,0.04801,0.04821,0.0004759088019044,0.0014304586065926,5.241398522388485e-05,0.0054980203668805,-26.39192,-4.398653333333333,-2.200325,-2.198328333333333,-4.35315,-2.155575,-2.197575,-4.42077,-2.22188,-2.19889,-4.42204,-2.22352,-2.1985200000000003,3.84562,0.6409366666666667,0.3242066666666666,0.31673,0.62999,0.316295,0.313695,0.64625,0.328025,0.318225,0.64657,0.3283,0.31827,0.0014531205660282,0.0156616115841514,4.690407666242912e-05,0.0258683905326058,-16.1,-6.07,-5.99,B2,B2,5f,f,5.0,0.9142729362463792,5f,f,5.0,0.948187808042983,B-B,f-f,"{'Pu', 'Na', 'Cl'}",True
1013_CsGeNdCl,1013,CsGeNdCl,Cs2GeNdCl6,Cs+,Ge2+,Nd2+,Cl-,Cs,Ge,Nd,Cl,188.0,73.0,129.0,181.0,0.5580110497237569,0.154696132596685,0.9229846942301222,False,OL,3.787929666055059,p,4,2,f,6.0,2,basisset0,"{'Ge': ' 3d 4p 4s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-p,-0.2982,0.01704,0.31524,0.0,,,,0.0,0.0,,,,0.0,0.059945773496593,4p,p,4.0,0.0594966904299001,0.7276286621722495,4p,p,4.0,0.7274289171121889,0.9176242696382996,4f,f,4.0,0.9172289470373788,0.0636405088402556,4f,f,4.0,0.0538823310417907,0.0223629479802742,3p,p,3.0,0.0164576036319241,0.2077011279570146,3p,p,3.0,0.1614783205946449,1.0,1.0,False,semiconductor,7.746847732307558,10.955697128668604,2.764389767235432,4.743956014797622,5.528779534470862,2.7134587970988706,4.743956014797622,5.426917594197743,0.014069,0.92,True,0.0,0.0,3.99,0.14,3.85,0.54,1.59,1.02,-0.6916666666666665,0.02,True,-10.7364,-1.7894,-0.8694166666666666,-0.9199833333333332,-1.8181,-0.8962,-0.9219,-1.7873,-0.867245,-0.920055,-1.7628,-0.844805,-0.917995,1.94824,0.3247066666666667,0.1596183333333333,0.1650883333333333,0.33208,0.164845,0.167235,0.324215,0.159275,0.16494,0.317825,0.154735,0.16309,0.0001330830851619,0.0309042137029172,1.3123345139655138e-05,0.0439011620744876,-6.50162,-1.0836033333333333,-0.5388583333333333,-0.5447449999999999,-1.080055,-0.5361,-0.543955,-1.084375,-0.53879,-0.545585,-1.08638,-0.541685,-0.5446949999999999,0.6749499999999998,0.1124916666666666,0.0562766666666666,0.0562149999999999,0.1100849999999999,0.05447,0.055615,0.11296,0.05651,0.05645,0.11443,0.05785,0.05658,0.00521294699802,0.0058370067767724,0.0009862227468187,0.0386250833395067,-29.71,-7.0,-12.11,B2,B1,4f,f,4.0,0.9172289470373788,4p,p,4.0,0.7274289171121889,B-B,f-p,"{'Nd', 'Ge', 'Cl'}",True
1014_CsCdDyCl,1014,CsCdDyCl,Cs2CdDyCl6,Cs+,Cd2+,Dy2+,Cl-,Cs,Cd,Dy,Cl,188.0,95.0,107.0,181.0,0.5580110497237569,0.0331491712707182,0.9251520489333748,True,,3.787929666055059,d,5,2,f,6.0,2,basisset0,"{'Cd': ' 4d 5s', 'Dy': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-0.43485,0.03261,0.46746,0.0,,,,0.0,0.0,,,,0.0,0.6737194280927848,5s,s,5.0,0.6736704617777406,0.7307887675360609,5s,s,5.0,0.7307372299616598,0.0472136836790556,4f,f,4.0,0.0334412123721072,0.032919074176607,6s,s,6.0,0.0317298997945114,0.2767589425790763,3p,p,3.0,0.2121064800933188,0.2329065206662665,3p,p,3.0,0.1538763575488408,1.0,-1.0,True,semiconductor,7.706348481581188,10.898422539025423,2.842819225477573,4.71915538998646,5.685638450955147,2.6063920440351387,4.71915538998646,5.2127840880702765,0.065311,1.215,False,,,-4.01,0.73,-4.92,0.8,2.38,1.01,-0.87,-0.02,True,-1.98138,-0.3302299999999999,-0.0057716666666666,-0.3244583333333333,-0.3300099999999999,-0.00448,-0.32553,-0.330355,-0.006475,-0.32388,-0.330325,-0.00636,-0.323965,0.1921799999999999,0.0320299999999999,0.00167,0.0303599999999999,0.03183,0.00145,0.03038,0.03214,0.00179,0.03035,0.0321199999999999,0.00177,0.03035,5.270462303639579e-06,0.0010447264028102,0.0,0.0096784264751796,-7.1132800000000005,-1.1855466666666667,-0.6118583333333333,-0.5736883333333332,-1.1738300000000002,-0.59954,-0.57429,-1.19358,-0.62033,-0.57325,-1.18923,-0.615705,-0.5735250000000001,0.74009,0.1233483333333333,0.0652916666666666,0.0580566666666666,0.12164,0.0635449999999999,0.058095,0.1244,0.066365,0.058035,0.124005,0.065965,0.05804,3.4801042390875763e-05,0.0166589815106391,1.8027767097595587e-05,0.0223756570146873,-51.42,-8.86,-18.02,B1,B1,5s,s,5.0,0.6736704617777406,5s,s,5.0,0.7307372299616598,B-B,s-s,"{'Cd', 'Cl', 'Dy'}",True
1015_CsCuNdCl,1015,CsCuNdCl,Cs2CuNdCl6,Cs+,Cu2+,Nd2+,Cl-,Cs,Cu,Nd,Cl,188.0,73.0,129.0,181.0,0.5580110497237569,0.154696132596685,0.9229846942301222,False,OL,3.787929666055059,d,4,2,f,6.0,2,basisset0,"{'Cu': ' 3d 4s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-2.54525,0.00906,2.55431,0.0,,,,0.0,0.0,,,,0.0,0.7769585128650287,3d,d,3.0,0.776662095636743,0.0,,,,0.0,0.0170801992702746,4f,f,4.0,0.0121717201841292,0.9784547629368135,4f,f,4.0,0.9778633781603114,0.2058389166880997,3p,p,3.0,0.1942108469865282,0.0184885866315972,3p,p,3.0,0.0172908716829543,1.0,1.0,False,semiconductor,7.364519863754689,10.415003871687938,2.5014357122060806,4.509828966697519,5.002871424412163,2.7060662236378885,4.509828966697519,5.412132447275774,0.056528,1.13,True,0.0006,0.0,3.01,0.0,3.01,0.45,2.31,1.03,-0.7999999999999999,0.02,True,-5.72741,-0.9545683333333334,-0.47148,-0.4830883333333334,-0.954305,-0.47133,-0.482975,-0.95438,-0.4712849999999999,-0.483095,-0.95502,-0.471825,-0.483195,0.7063499999999999,0.1177249999999999,0.0587166666666666,0.0590083333333333,0.1176349999999999,0.058665,0.0589699999999999,0.11765,0.05867,0.05898,0.11789,0.058815,0.059075,0.0003969495496995,0.0007490296661142,5.530211243279607e-05,0.0021660649819495,-7.03539,-1.172565,-0.578995,-0.59357,-1.17311,-0.579225,-0.593885,-1.17137,-0.578435,-0.592935,-1.173215,-0.579325,-0.59389,0.86805,0.144675,0.0733233333333333,0.0713516666666666,0.14479,0.07338,0.07141,0.144445,0.0732049999999999,0.07124,0.1447899999999999,0.073385,0.071405,6.264972468350273e-05,0.0015734735387802,3.726774266940195e-06,0.0023846552617937,-43.86,-8.83,-16.19,B1,B2,3d,d,3.0,0.776662095636743,4f,f,4.0,0.9778633781603114,B-B,d-f,"{'Cu', 'Nd', 'Cl'}",True
1016_CsNaNdCl,1016,CsNaNdCl,Cs2NaNdCl6,Cs+,Na+,Nd3+,Cl-,Cs,Na,Nd,Cl,188.0,102.0,98.3,181.0,0.5533149171270718,0.0102209944751381,0.9280440261524432,True,,3.7880210437909385,s,3,1,f,6.0,3,basisset0,"{'Na': ' 2p 3s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",f-s,-4.89055,0.00926,4.89981,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0854030871745221,4f,f,4.0,0.0839326433178113,0.9792438379094538,4f,f,4.0,0.9787860900216518,0.912072028730295,3p,p,3.0,0.91176660220518,0.020286326768637,3p,p,3.0,0.0192412963064506,1.0,1.0,False,insulator,7.656081800838905,10.82733471738421,2.7181419871224204,4.688373460265965,5.436283974244839,2.6955253715696843,4.688373460265965,5.3910507431393695,0.006248,1.06,False,,,3.02,0.01,3.01,0.53,2.35,1.03,-0.82,0.02,True,-4.89724,-0.8162066666666666,-0.4027733333333333,-0.4134333333333334,-0.81592,-0.402755,-0.413165,-0.8164,-0.403005,-0.4133949999999999,-0.8163,-0.40256,-0.41374,0.58117,0.0968616666666666,0.0483466666666666,0.048515,0.096835,0.04836,0.048475,0.0968499999999999,0.04834,0.04851,0.0969,0.04834,0.04856,0.0004031682725023,0.0005880863506792,4.2849894986082514e-05,0.0006710601028958,-7.202999999999999,-1.2005,-0.596235,-0.6042649999999999,-1.200495,-0.596325,-0.60417,-1.20034,-0.596,-0.60434,-1.200665,-0.59638,-0.604285,0.90916,0.1515266666666666,0.07717,0.0743566666666666,0.15152,0.0771699999999999,0.07435,0.151535,0.077165,0.0743699999999999,0.151525,0.077175,0.07435,0.0003008963200643,0.0002707205331111,3.674228659587909e-05,9.899247657187954e-05,-45.83,-8.12,-16.73,X,B2,3p,p,3.0,0.91176660220518,4f,f,4.0,0.9787860900216518,X-B,p-f,"{'Nd', 'Na', 'Cl'}",True
1017_CsAgAuCl,1017,CsAgAuCl,Cs2AgAuCl6,Cs+,Ag+,Au3+,Cl-,Cs,Ag,Au,Cl,188.0,115.0,85.0,181.0,0.5524861878453039,0.0828729281767955,0.9278887029354952,True,,3.7881150828654353,d,5,1,d,6.0,3,basisset0,"{'Ag': ' 4d 5s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-d,-0.00643,0.00643,0.01286,0.0,,,,0.0,0.0,,,,0.0,0.0848415363197117,4d,d,4.0,0.073421481254798,0.1108706261312606,4d,d,4.0,0.1055059985231796,0.3053897334442486,5d,d,5.0,0.3026240361365293,0.2721334882598943,5d,d,5.0,0.2675416095389959,0.6095247262917483,3p,p,3.0,0.5928026738426335,0.6169368847241743,3p,p,3.0,0.6064354123138529,1.0,1.0,False,metallic,7.177121801571213,10.149982990585633,2.557693158138976,4.3950715589135525,5.115386316277952,2.5172983371538398,4.3950715589135525,5.034596674307678,0.011159,0.65,True,0.0,0.0,-0.02,0.0,0.0,0.68,0.82,1.01,-0.59,-0.02,True,-7.45106,-1.2418433333333334,-0.6208116666666667,-0.6210316666666666,-1.24174,-0.619795,-0.621945,-1.242695,-0.6219250000000001,-0.62077,-1.241095,-0.6207149999999999,-0.6203799999999999,0.86918,0.1448633333333333,0.07242,0.0724433333333333,0.144755,0.07219,0.0725649999999999,0.144995,0.07262,0.072375,0.14484,0.07245,0.07239,2.0138435160968646e-05,0.0012884072870169,2.357025553974797e-06,0.0016567339331325,-9.36946,-1.5615766666666666,-0.7798766666666666,-0.7817,-1.56312,-0.73041,-0.8327100000000001,-1.56135,-0.8209949999999999,-0.740355,-1.56026,-0.788225,-0.772035,1.1861000000000002,0.1976833333333333,0.0987033333333333,0.09898,0.19808,0.09263,0.10545,0.1977,0.10386,0.09384,0.19727,0.09962,0.09765,4.714042022223601e-06,0.001831482283931,0.0,0.0040974622713093,-21.4,-7.39,-8.32,X,X,3p,p,3.0,0.5928026738426335,3p,p,3.0,0.6064354123138529,X-X,p-p,"{'Au', 'Ag', 'Cl'}",True
1018_CsKGaCl,1018,CsKGaCl,Cs2KGaCl6,Cs+,K+,Ga3+,Cl-,Cs,K,Ga,Cl,188.0,138.0,62.0,181.0,0.5524861878453039,0.2099447513812154,0.924333152828578,False,OL,3.7881150828654353,s,4,1,p,4.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Ga': ' 3d 4p 4s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",p-s,-4.96977,0.02877,4.998539999999999,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0440661930679239,4s,s,4.0,0.0419554157308872,0.0,,,,0.0,0.5310795349469617,4s,s,4.0,0.5242829018728997,0.9952423917998092,3p,p,3.0,0.9949156227947608,0.4224947307075695,3p,p,3.0,0.3359161355112056,1.0,1.0,False,insulator,7.510860922755608,10.62196138205908,2.9456720792047504,4.599444197440215,5.8913441584095,2.3653086118247897,4.599444197440215,4.73061722364958,0.160321,0.6,True,0.4984,1.3889,0.0,0.0,0.0,0.65,0.3,1.03,-0.5,0.01,True,-4.29332,-0.7155533333333333,-0.3577599999999999,-0.3577933333333333,-0.715625,-0.3578949999999999,-0.35773,-0.715525,-0.357655,-0.35787,-0.71551,-0.35773,-0.35778,0.47639,0.0793983333333333,0.0396983333333333,0.0397,0.079405,0.039705,0.0397,0.079395,0.0396949999999999,0.0397,0.079395,0.039695,0.0397,0.0004123310132199,0.0001607147848284,5.988418224514958e-05,0.0001259472281115,-28.688650000000003,-4.781441666666667,-2.391928333333333,-2.3895133333333334,-4.781960000000001,-2.39366,-2.3883,-4.78185,-2.391245,-2.390605,-4.780515,-2.39088,-2.389635,3.44391,0.573985,0.2869949999999999,0.28699,0.57431,0.287415,0.286895,0.5735549999999999,0.2865299999999999,0.287025,0.57409,0.2870399999999999,0.28705,0.0005525519226709,0.0003022101074816,8.281501950747138e-05,0.0013153653841129,-14.4,-5.12,-6.29,X,B2,3p,p,3.0,0.9949156227947608,4s,s,4.0,0.5242829018728997,X-B,p-s,"{'K', 'Cl', 'Ga'}",True
1019_CsVAmCl,1019,CsVAmCl,Cs2VAmCl6,Cs+,V2+,Am2+,Cl-,Cs,V,Am,Cl,188.0,79.0,121.0,181.0,0.5524861878453039,0.1160220994475138,0.9272556878095012,True,,3.7881150828654353,d,4,2,f,7.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Am': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-2.29756,0.01418,2.31174,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.3558880836458659,3d,d,3.0,0.3553733301620654,0.974098304324456,5f,f,5.0,0.9729495653378984,0.6096728921175616,6d,d,6.0,0.6043873756235556,0.0202438451655934,3p,p,3.0,0.0193982056752949,0.0328147470257549,3p,p,3.0,0.0316362324707379,-1.0,-1.0,False,semiconductor,7.336972414280574,10.376045895032858,2.442013472329216,4.492959667965849,4.884026944658432,2.746009475187213,4.492959667965849,5.492018950374426,0.083977,0.845,False,,,-4.03,2.93,-6.98,0.89,0.18,1.02,-0.52,-0.01,True,-13.125519999999998,-2.1875866666666663,-1.061991666666667,-1.125595,-2.187965,-1.062175,-1.1257899999999998,-2.18737,-1.061845,-1.125525,-2.187425,-1.061955,-1.12547,1.66532,0.2775533333333333,0.1364183333333333,0.141135,0.277555,0.13641,0.141145,0.2775649999999999,0.13643,0.141135,0.27754,0.136415,0.141125,0.0005908054537819,0.000271989224046,2.656233700469304e-05,9.007277880506476e-05,-21.19201,-3.5320016666666665,-1.7782966666666666,-1.753705,-3.533105,-1.779215,-1.7538900000000002,-3.53198,-1.77841,-1.75357,-3.53092,-1.777265,-1.753655,2.8561,0.4760166666666666,0.23709,0.2389266666666666,0.4759799999999999,0.237045,0.238935,0.476145,0.237205,0.2389399999999999,0.475925,0.23702,0.238905,0.0005583829008401,0.0006186293796576,0.0001192802101246,0.0004621686915724,-17.4,-8.66,-3.63,B2,B2,5f,f,5.0,0.9729495653378984,6d,d,6.0,0.6043873756235556,B-B,f-d,"{'Cl', 'Am', 'V'}",True
1020_CsPdEuCl,1020,CsPdEuCl,Cs2PdEuCl6,Cs+,Pd2+,Eu2+,Cl-,Cs,Pd,Eu,Cl,188.0,86.0,117.0,181.0,0.5607734806629834,0.0856353591160221,0.922924787365964,True,,3.788227447461536,d,5,2,f,6.0,2,basisset0,"{'Pd': ' 4d 5s', 'Eu': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-0.1452,0.00968,0.15488,0.0,,,,0.0,0.0,,,,0.0,0.4197813868703575,4d,d,4.0,0.4188726606203653,0.271192399904422,4d,d,4.0,0.2699311422862536,0.4284122535172003,4f,f,4.0,0.4250711261236145,0.5400468467115318,4f,f,4.0,0.5356726343750319,0.1516858478760507,3p,p,3.0,0.1343590672836867,0.1886618487947036,3p,p,3.0,0.1794932041192516,-1.0,-1.0,False,semiconductor,7.413826844331574,10.484734472339436,2.593744365544942,4.540023202490192,5.187488731089884,2.648622870624777,4.540023202490192,5.297245741249553,0.01516,0.965,True,0.0023,0.0,-5.03,1.0,-6.39,0.56,1.95,1.02,-0.7599999999999999,-0.01,True,-7.195590000000001,-1.1992650000000002,-0.4575266666666667,-0.7417383333333333,-1.27112,-0.45436,-0.81676,-1.25229,-0.45519,-0.7970999999999999,-1.074385,-0.46303,-0.611355,0.89477,0.1491283333333333,0.0563916666666666,0.0927366666666666,0.16167,0.05633,0.10534,0.15862,0.056545,0.102075,0.127095,0.0563,0.070795,0.000567022822246,0.1640463116992492,0.0001105668925189,0.2318472903651217,-7.07863,-1.1797716666666669,-0.5846533333333332,-0.5951183333333333,-1.1555,-0.584365,-0.571135,-1.15935,-0.58491,-0.5744400000000001,-1.224465,-0.584685,-0.63978,0.7573,0.1262166666666666,0.05984,0.0663766666666666,0.11502,0.05824,0.05678,0.11605,0.0584849999999999,0.057565,0.14758,0.0627949999999999,0.084785,0.0003783044204468,0.0584562266992343,5.354132600226994e-05,0.2579691007526737,-38.13,-8.28,-14.57,B2,B2,4f,f,4.0,0.4250711261236145,4f,f,4.0,0.5356726343750319,B-B,f-f,"{'Eu', 'Cl', 'Pd'}",True
1021_CsTiEuCl,1021,CsTiEuCl,Cs2TiEuCl6,Cs+,Ti2+,Eu2+,Cl-,Cs,Ti,Eu,Cl,188.0,86.0,117.0,181.0,0.5607734806629834,0.0856353591160221,0.922924787365964,True,,3.788227447461536,d,4,2,f,6.0,2,basisset0,"{'Ti': ' 3d 3p 3s 4s', 'Eu': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Cl': ' 3p 3s'}",d-f,-1.93402,0.02579,1.95981,0.0,,,,0.0,0.0,,,,0.0,0.1871710830990773,3d,d,3.0,0.1864779228137518,0.9477565317964828,3d,d,3.0,0.94127531617582,0.7864249468140373,4f,f,4.0,0.7857329587610735,0.0,,,,0.0,0.0263223886498705,3p,p,3.0,0.0255251667752786,0.0421398147912575,3p,p,3.0,0.0389151586300642,1.0,1.0,False,semiconductor,7.322876364205232,10.35611106984042,2.5119564898891653,4.4843276354475226,5.023912979778327,2.6660990450310447,4.4843276354475226,5.332198090062092,0.042581,0.965,True,0.0,0.0,9.01,2.02,6.95,0.84,1.47,1.03,-0.73,-0.01,True,-13.13526,-2.18921,-1.0485,-1.14071,-2.189985,-1.04948,-1.140505,-2.18909,-1.048295,-1.140795,-2.188555,-1.047725,-1.14083,1.73815,0.2896916666666666,0.14261,0.1470816666666666,0.289895,0.142755,0.14714,0.28966,0.142585,0.147075,0.28952,0.14249,0.14703,0.0005890992546631,0.0006532036670762,8.374884803018137e-05,0.0012944797629664,-6.680339999999999,-1.11339,-0.5467933333333334,-0.5665966666666666,-1.11323,-0.54627,-0.5669599999999999,-1.11227,-0.54598,-0.56629,-1.11467,-0.54813,-0.56654,0.64496,0.1074933333333333,0.0526366666666666,0.0548566666666666,0.107495,0.05261,0.054885,0.107405,0.05259,0.054815,0.10758,0.05271,0.05487,0.0004860382183359,0.0021555789076605,4.390644917439516e-05,0.0016280079384767,-33.19,-9.84,-11.78,B2,B1,4f,f,4.0,0.7857329587610735,3d,d,3.0,0.94127531617582,B-B,f-d,"{'Eu', 'Cl', 'Ti'}",True
